constructorId,raceId,constructorStandingsId,name,nationality,standings_points,wins,circuit_name,location,country,year
39,316,8443,AGS,French,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
40,316,8442,Lambo,Italian,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
33,316,8441,Larrousse,French,1.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
25,316,8440,Tyrrell,British,11.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
22,316,8439,Benetton,Italian,33.0,0,Autodromo Nazionale di Monza,Monza,Italy,1991
26,317,8474,Lola,British,1.0,0,Autódromo do Estoril,Estoril,Portugal,1991
36,317,8473,Fondmetal,Italian,0.0,0,Autódromo do Estoril,Estoril,Portugal,1991
42,317,8472,Coloni,Italian,0.0,0,Autódromo do Estoril,Estoril,Portugal,1991
35,317,8471,Dallara,Italian,5.0,0,Autódromo do Estoril,Estoril,Portugal,1991
27,317,8470,Ligier,French,0.0,0,Autódromo do Estoril,Estoril,Portugal,1991
41,317,8469,Leyton House,British,1.0,0,Autódromo do Estoril,Estoril,Portugal,1991
29,317,8468,Footwork,British,0.0,0,Autódromo do Estoril,Estoril,Portugal,1991
3,317,8467,Williams,British,103.0,0,Autódromo do Estoril,Estoril,Portugal,1991
32,317,8466,Team Lotus,British,3.0,0,Autódromo do Estoril,Estoril,Portugal,1991
34,317,8465,Brabham,British,1.0,0,Autódromo do Estoril,Estoril,Portugal,1991
17,317,8464,Jordan,Irish,13.0,0,Autódromo do Estoril,Estoril,Portugal,1991
18,317,8463,Minardi,Italian,6.0,0,Autódromo do Estoril,Estoril,Portugal,1991
39,317,8462,AGS,French,0.0,0,Autódromo do Estoril,Estoril,Portugal,1991
40,317,8461,Lambo,Italian,0.0,0,Autódromo do Estoril,Estoril,Portugal,1991
33,317,8460,Larrousse,French,1.0,0,Autódromo do Estoril,Estoril,Portugal,1991
25,317,8459,Tyrrell,British,11.0,0,Autódromo do Estoril,Estoril,Portugal,1991
22,317,8458,Benetton,Italian,36.0,0,Autódromo do Estoril,Estoril,Portugal,1991
6,317,8457,Ferrari,Italian,43.0,0,Autódromo do Estoril,Estoril,Portugal,1991
26,318,8493,Lola,British,1.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
36,318,8492,Fondmetal,Italian,0.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
42,318,8491,Coloni,Italian,0.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
35,318,8490,Dallara,Italian,5.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
27,318,8489,Ligier,French,0.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
41,318,8488,Leyton House,British,1.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
29,318,8487,Footwork,British,0.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
3,318,8486,Williams,British,117.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
32,318,8485,Team Lotus,British,3.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
34,318,8484,Brabham,British,1.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
17,318,8483,Jordan,Irish,13.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
18,318,8482,Minardi,Italian,6.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
39,318,8481,AGS,French,0.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
40,318,8480,Lambo,Italian,0.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
33,318,8479,Larrousse,French,1.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
25,318,8478,Tyrrell,British,11.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
22,318,8477,Benetton,Italian,37.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
6,318,8476,Ferrari,Italian,52.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,1991
26,319,8512,Lola,British,1.0,0,Suzuka Circuit,Suzuka,Japan,1991
36,319,8511,Fondmetal,Italian,0.0,0,Suzuka Circuit,Suzuka,Japan,1991
42,319,8510,Coloni,Italian,0.0,0,Suzuka Circuit,Suzuka,Japan,1991
35,319,8509,Dallara,Italian,5.0,0,Suzuka Circuit,Suzuka,Japan,1991
27,319,8508,Ligier,French,0.0,0,Suzuka Circuit,Suzuka,Japan,1991
41,319,8507,Leyton House,British,1.0,0,Suzuka Circuit,Suzuka,Japan,1991
29,319,8506,Footwork,British,0.0,0,Suzuka Circuit,Suzuka,Japan,1991
3,319,8505,Williams,British,121.0,0,Suzuka Circuit,Suzuka,Japan,1991
32,319,8504,Team Lotus,British,3.0,0,Suzuka Circuit,Suzuka,Japan,1991
34,319,8503,Brabham,British,3.0,0,Suzuka Circuit,Suzuka,Japan,1991
17,319,8502,Jordan,Irish,13.0,0,Suzuka Circuit,Suzuka,Japan,1991
18,319,8501,Minardi,Italian,6.0,0,Suzuka Circuit,Suzuka,Japan,1991
39,319,8500,AGS,French,0.0,0,Suzuka Circuit,Suzuka,Japan,1991
40,319,8499,Lambo,Italian,0.0,0,Suzuka Circuit,Suzuka,Japan,1991
33,319,8498,Larrousse,French,1.0,0,Suzuka Circuit,Suzuka,Japan,1991
25,319,8497,Tyrrell,British,12.0,0,Suzuka Circuit,Suzuka,Japan,1991
22,319,8496,Benetton,Italian,37.0,0,Suzuka Circuit,Suzuka,Japan,1991
6,319,8495,Ferrari,Italian,55.0,0,Suzuka Circuit,Suzuka,Japan,1991
26,320,8531,Lola,British,1.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
36,320,8530,Fondmetal,Italian,0.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
42,320,8529,Coloni,Italian,0.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
35,320,8528,Dallara,Italian,5.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
27,320,8527,Ligier,French,0.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
41,320,8526,Leyton House,British,1.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
29,320,8525,Footwork,British,0.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
3,320,8524,Williams,British,125.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
32,320,8523,Team Lotus,British,3.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
34,320,8522,Brabham,British,3.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
17,320,8521,Jordan,Irish,13.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
18,320,8520,Minardi,Italian,6.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
39,320,8519,AGS,French,0.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
40,320,8518,Lambo,Italian,0.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
33,320,8517,Larrousse,French,1.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
25,320,8516,Tyrrell,British,12.0,0,Adelaide Street Circuit,Adelaide,Australia,1991
22,320,8515,Benetton,Italian,38.5,0,Adelaide Street Circuit,Adelaide,Australia,1991
6,320,8514,Ferrari,Italian,55.5,0,Adelaide Street Circuit,Adelaide,Australia,1991
41,321,7633,Leyton House,British,0.0,0,Phoenix street circuit,Phoenix,USA,1990
44,321,7632,Euro Brun,Italian,0.0,0,Phoenix street circuit,Phoenix,USA,1990
21,321,7631,Arrows,British,0.0,0,Phoenix street circuit,Phoenix,USA,1990
33,321,7630,Larrousse,French,0.0,0,Phoenix street circuit,Phoenix,USA,1990
18,321,7629,Minardi,Italian,0.0,0,Phoenix street circuit,Phoenix,USA,1990
34,321,7628,Brabham,British,2.0,0,Phoenix street circuit,Phoenix,USA,1990
22,321,7627,Benetton,Italian,3.0,0,Phoenix street circuit,Phoenix,USA,1990
3,321,7626,Williams,British,4.0,0,Phoenix street circuit,Phoenix,USA,1990
25,321,7625,Tyrrell,British,7.0,0,Phoenix street circuit,Phoenix,USA,1990
1,321,7624,McLaren,British,9.0,0,Phoenix street circuit,Phoenix,USA,1990
35,322,7655,Dallara,Italian,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
45,322,7654,Osella,Italian,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
6,322,7653,Ferrari,Italian,12.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
41,322,7652,Leyton House,British,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
44,322,7651,Euro Brun,Italian,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
21,322,7650,Arrows,British,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
33,322,7649,Larrousse,French,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
18,322,7648,Minardi,Italian,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
34,322,7647,Brabham,British,2.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
22,322,7646,Benetton,Italian,4.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
3,322,7645,Williams,British,6.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
25,322,7644,Tyrrell,British,7.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
1,322,7643,McLaren,British,19.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1990
27,323,7676,Ligier,French,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
32,323,7675,Team Lotus,British,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
35,323,7674,Dallara,Italian,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
45,323,7673,Osella,Italian,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
6,323,7672,Ferrari,Italian,15.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
41,323,7671,Leyton House,British,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
44,323,7670,Euro Brun,Italian,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
21,323,7669,Arrows,British,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
33,323,7668,Larrousse,French,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
18,323,7667,Minardi,Italian,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
34,323,7666,Brabham,British,2.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
22,323,7665,Benetton,Italian,10.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
3,323,7664,Williams,British,15.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
25,323,7663,Tyrrell,British,8.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
1,323,7662,McLaren,British,25.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,1990
27,324,7695,Ligier,French,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
32,324,7694,Team Lotus,British,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
35,324,7693,Dallara,Italian,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
45,324,7692,Osella,Italian,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
6,324,7691,Ferrari,Italian,15.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
41,324,7690,Leyton House,British,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
44,324,7689,Euro Brun,Italian,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
21,324,7688,Arrows,British,2.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
33,324,7687,Larrousse,French,1.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
18,324,7686,Minardi,Italian,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
34,324,7685,Brabham,British,2.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
22,324,7684,Benetton,Italian,10.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
3,324,7683,Williams,British,18.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
25,324,7682,Tyrrell,British,14.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
1,324,7681,McLaren,British,38.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1990
46,325,7715,Onyx,British,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
27,325,7714,Ligier,French,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
32,325,7713,Team Lotus,British,1.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
35,325,7712,Dallara,Italian,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
45,325,7711,Osella,Italian,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
6,325,7710,Ferrari,Italian,21.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
41,325,7709,Leyton House,British,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
44,325,7708,Euro Brun,Italian,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
21,325,7707,Arrows,British,2.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
33,325,7706,Larrousse,French,1.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
18,325,7705,Minardi,Italian,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
34,325,7704,Brabham,British,2.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
22,325,7703,Benetton,Italian,16.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
3,325,7702,Williams,British,18.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
25,325,7701,Tyrrell,British,14.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
1,325,7700,McLaren,British,50.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1990
46,326,7734,Onyx,British,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
27,326,7733,Ligier,French,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
32,326,7732,Team Lotus,British,1.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
35,326,7731,Dallara,Italian,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
45,326,7730,Osella,Italian,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
6,326,7729,Ferrari,Italian,36.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
41,326,7728,Leyton House,British,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
44,326,7727,Euro Brun,Italian,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
21,326,7726,Arrows,British,2.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
33,326,7725,Larrousse,French,1.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
18,326,7724,Minardi,Italian,0.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
34,326,7723,Brabham,British,2.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
22,326,7722,Benetton,Italian,20.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
3,326,7721,Williams,British,20.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
25,326,7720,Tyrrell,British,14.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
1,326,7719,McLaren,British,54.0,0,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1990
39,327,7754,AGS,French,0.0,0,Circuit Paul Ricard,Le Castellet,France,1990
46,327,7753,Onyx,British,0.0,0,Circuit Paul Ricard,Le Castellet,France,1990
27,327,7752,Ligier,French,0.0,0,Circuit Paul Ricard,Le Castellet,France,1990
32,327,7751,Team Lotus,British,1.0,0,Circuit Paul Ricard,Le Castellet,France,1990
35,327,7750,Dallara,Italian,0.0,0,Circuit Paul Ricard,Le Castellet,France,1990
45,327,7749,Osella,Italian,0.0,0,Circuit Paul Ricard,Le Castellet,France,1990
6,327,7748,Ferrari,Italian,45.0,0,Circuit Paul Ricard,Le Castellet,France,1990
41,327,7747,Leyton House,British,6.0,0,Circuit Paul Ricard,Le Castellet,France,1990
44,327,7746,Euro Brun,Italian,0.0,0,Circuit Paul Ricard,Le Castellet,France,1990
21,327,7745,Arrows,British,2.0,0,Circuit Paul Ricard,Le Castellet,France,1990
33,327,7744,Larrousse,French,1.0,0,Circuit Paul Ricard,Le Castellet,France,1990
18,327,7743,Minardi,Italian,0.0,0,Circuit Paul Ricard,Le Castellet,France,1990
34,327,7742,Brabham,British,2.0,0,Circuit Paul Ricard,Le Castellet,France,1990
22,327,7741,Benetton,Italian,23.0,0,Circuit Paul Ricard,Le Castellet,France,1990
3,327,7740,Williams,British,21.0,0,Circuit Paul Ricard,Le Castellet,France,1990
25,327,7739,Tyrrell,British,14.0,0,Circuit Paul Ricard,Le Castellet,France,1990
1,327,7738,McLaren,British,60.0,0,Circuit Paul Ricard,Le Castellet,France,1990
39,328,7773,AGS,French,0.0,0,Silverstone Circuit,Silverstone,UK,1990
46,328,7772,Onyx,British,0.0,0,Silverstone Circuit,Silverstone,UK,1990
27,328,7771,Ligier,French,0.0,0,Silverstone Circuit,Silverstone,UK,1990
32,328,7770,Team Lotus,British,1.0,0,Silverstone Circuit,Silverstone,UK,1990
35,328,7769,Dallara,Italian,0.0,0,Silverstone Circuit,Silverstone,UK,1990
45,328,7768,Osella,Italian,0.0,0,Silverstone Circuit,Silverstone,UK,1990
6,328,7767,Ferrari,Italian,54.0,0,Silverstone Circuit,Silverstone,UK,1990
41,328,7766,Leyton House,British,6.0,0,Silverstone Circuit,Silverstone,UK,1990
44,328,7765,Euro Brun,Italian,0.0,0,Silverstone Circuit,Silverstone,UK,1990
21,328,7764,Arrows,British,2.0,0,Silverstone Circuit,Silverstone,UK,1990
33,328,7763,Larrousse,French,5.0,0,Silverstone Circuit,Silverstone,UK,1990
18,328,7762,Minardi,Italian,0.0,0,Silverstone Circuit,Silverstone,UK,1990
34,328,7761,Brabham,British,2.0,0,Silverstone Circuit,Silverstone,UK,1990
22,328,7760,Benetton,Italian,25.0,0,Silverstone Circuit,Silverstone,UK,1990
3,328,7759,Williams,British,27.0,0,Silverstone Circuit,Silverstone,UK,1990
25,328,7758,Tyrrell,British,14.0,0,Silverstone Circuit,Silverstone,UK,1990
1,328,7757,McLaren,British,64.0,0,Silverstone Circuit,Silverstone,UK,1990
39,329,7792,AGS,French,0.0,0,Hockenheimring,Hockenheim,Germany,1990
46,329,7791,Onyx,British,0.0,0,Hockenheimring,Hockenheim,Germany,1990
27,329,7790,Ligier,French,0.0,0,Hockenheimring,Hockenheim,Germany,1990
32,329,7789,Team Lotus,British,1.0,0,Hockenheimring,Hockenheim,Germany,1990
35,329,7788,Dallara,Italian,0.0,0,Hockenheimring,Hockenheim,Germany,1990
45,329,7787,Osella,Italian,0.0,0,Hockenheimring,Hockenheim,Germany,1990
6,329,7786,Ferrari,Italian,57.0,0,Hockenheimring,Hockenheim,Germany,1990
41,329,7785,Leyton House,British,6.0,0,Hockenheimring,Hockenheim,Germany,1990
44,329,7784,Euro Brun,Italian,0.0,0,Hockenheimring,Hockenheim,Germany,1990
21,329,7783,Arrows,British,2.0,0,Hockenheimring,Hockenheim,Germany,1990
33,329,7782,Larrousse,French,5.0,0,Hockenheimring,Hockenheim,Germany,1990
18,329,7781,Minardi,Italian,0.0,0,Hockenheimring,Hockenheim,Germany,1990
34,329,7780,Brabham,British,2.0,0,Hockenheimring,Hockenheim,Germany,1990
22,329,7779,Benetton,Italian,31.0,0,Hockenheimring,Hockenheim,Germany,1990
3,329,7778,Williams,British,30.0,0,Hockenheimring,Hockenheim,Germany,1990
25,329,7777,Tyrrell,British,14.0,0,Hockenheimring,Hockenheim,Germany,1990
1,329,7776,McLaren,British,77.0,0,Hockenheimring,Hockenheim,Germany,1990
39,330,7811,AGS,French,0.0,0,Hungaroring,Budapest,Hungary,1990
46,330,7810,Onyx,British,0.0,0,Hungaroring,Budapest,Hungary,1990
27,330,7809,Ligier,French,0.0,0,Hungaroring,Budapest,Hungary,1990
32,330,7808,Team Lotus,British,3.0,0,Hungaroring,Budapest,Hungary,1990
35,330,7807,Dallara,Italian,0.0,0,Hungaroring,Budapest,Hungary,1990
45,330,7806,Osella,Italian,0.0,0,Hungaroring,Budapest,Hungary,1990
6,330,7805,Ferrari,Italian,57.0,0,Hungaroring,Budapest,Hungary,1990
41,330,7804,Leyton House,British,6.0,0,Hungaroring,Budapest,Hungary,1990
44,330,7803,Euro Brun,Italian,0.0,0,Hungaroring,Budapest,Hungary,1990
21,330,7802,Arrows,British,2.0,0,Hungaroring,Budapest,Hungary,1990
33,330,7801,Larrousse,French,6.0,0,Hungaroring,Budapest,Hungary,1990
18,330,7800,Minardi,Italian,0.0,0,Hungaroring,Budapest,Hungary,1990
34,330,7799,Brabham,British,2.0,0,Hungaroring,Budapest,Hungary,1990
22,330,7798,Benetton,Italian,35.0,0,Hungaroring,Budapest,Hungary,1990
3,330,7797,Williams,British,42.0,0,Hungaroring,Budapest,Hungary,1990
25,330,7796,Tyrrell,British,14.0,0,Hungaroring,Budapest,Hungary,1990
1,330,7795,McLaren,British,83.0,0,Hungaroring,Budapest,Hungary,1990
39,331,7830,AGS,French,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
46,331,7829,Onyx,British,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
27,331,7828,Ligier,French,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
32,331,7827,Team Lotus,British,3.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
35,331,7826,Dallara,Italian,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
45,331,7825,Osella,Italian,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
6,331,7824,Ferrari,Italian,63.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
41,331,7823,Leyton House,British,7.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
44,331,7822,Euro Brun,Italian,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
21,331,7821,Arrows,British,2.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
33,331,7820,Larrousse,French,6.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
18,331,7819,Minardi,Italian,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
34,331,7818,Brabham,British,2.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
22,331,7817,Benetton,Italian,40.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
3,331,7816,Williams,British,42.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
25,331,7815,Tyrrell,British,14.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
1,331,7814,McLaren,British,96.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,1990
39,332,7849,AGS,French,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
46,332,7848,Onyx,British,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
27,332,7847,Ligier,French,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
32,332,7846,Team Lotus,British,3.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
35,332,7845,Dallara,Italian,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
45,332,7844,Osella,Italian,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
6,332,7843,Ferrari,Italian,72.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
41,332,7842,Leyton House,British,7.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
44,332,7841,Euro Brun,Italian,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
21,332,7840,Arrows,British,2.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
33,332,7839,Larrousse,French,6.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
18,332,7838,Minardi,Italian,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
34,332,7837,Brabham,British,2.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
22,332,7836,Benetton,Italian,40.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
3,332,7835,Williams,British,44.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
25,332,7834,Tyrrell,British,15.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
1,332,7833,McLaren,British,109.0,0,Autodromo Nazionale di Monza,Monza,Italy,1990
39,333,7868,AGS,French,0.0,0,Autódromo do Estoril,Estoril,Portugal,1990
46,333,7867,Onyx,British,0.0,0,Autódromo do Estoril,Estoril,Portugal,1990
27,333,7866,Ligier,French,0.0,0,Autódromo do Estoril,Estoril,Portugal,1990
32,333,7865,Team Lotus,British,3.0,0,Autódromo do Estoril,Estoril,Portugal,1990
35,333,7864,Dallara,Italian,0.0,0,Autódromo do Estoril,Estoril,Portugal,1990
45,333,7863,Osella,Italian,0.0,0,Autódromo do Estoril,Estoril,Portugal,1990
6,333,7862,Ferrari,Italian,85.0,0,Autódromo do Estoril,Estoril,Portugal,1990
41,333,7861,Leyton House,British,7.0,0,Autódromo do Estoril,Estoril,Portugal,1990
44,333,7860,Euro Brun,Italian,0.0,0,Autódromo do Estoril,Estoril,Portugal,1990
21,333,7859,Arrows,British,2.0,0,Autódromo do Estoril,Estoril,Portugal,1990
